Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
Total,Tennessee,47,60-64 years ,60-64,Hispanic,,,,,Suppressed,43558,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,1999,1999,Suppressed,430,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2000,2000,Suppressed,540,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2001,2001,Suppressed,599,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2002,2002,Suppressed,676,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2003,2003,Suppressed,740,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2004,2004,Suppressed,836,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2005,2005,Suppressed,899,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2006,2006,Suppressed,985,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2007,2007,Suppressed,1074,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2008,2008,Suppressed,1199,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2009,2009,Suppressed,1291,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2010,2010,Suppressed,1353,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2011,2011,Suppressed,1494,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2012,2012,Suppressed,1763,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2013,2013,Suppressed,1901,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2014,2014,Suppressed,2093,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2015,2015,Suppressed,2275,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2016,2016,Suppressed,2496,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2017,2017,Suppressed,2626,Suppressed
,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,2018,2018,Suppressed,2822,Suppressed
Total,Tennessee,47,65-69 years,65-69,Hispanic,Male,M,,,Suppressed,28092,Suppressed
Total,Tennessee,47,65-69 years,65-69,Hispanic,,,,,Suppressed,28092,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,1999,1999,Suppressed,284,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2000,2000,Suppressed,385,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2001,2001,Suppressed,408,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2002,2002,Suppressed,442,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2003,2003,Suppressed,480,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2004,2004,Suppressed,475,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2005,2005,Suppressed,537,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2006,2006,Suppressed,641,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2007,2007,Suppressed,666,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2008,2008,Suppressed,728,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2009,2009,Suppressed,802,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2010,2010,Suppressed,851,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2011,2011,Suppressed,919,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2012,2012,Suppressed,1037,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2013,2013,Suppressed,1165,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2014,2014,Suppressed,1273,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2015,2015,Suppressed,1384,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2016,2016,Suppressed,1480,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2017,2017,Suppressed,1652,Suppressed
,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,2018,2018,Suppressed,1883,Suppressed
Total,Tennessee,47,70-74 years,70-74,Hispanic,Male,M,,,Suppressed,17492,Suppressed
Total,Tennessee,47,70-74 years,70-74,Hispanic,,,,,Suppressed,17492,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,1999,1999,Suppressed,178,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2000,2000,Suppressed,243,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2001,2001,Suppressed,255,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2002,2002,Suppressed,259,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2003,2003,Suppressed,283,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2004,2004,Suppressed,333,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2005,2005,Suppressed,392,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2006,2006,Suppressed,412,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2007,2007,Suppressed,447,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2008,2008,Suppressed,482,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2009,2009,Suppressed,498,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2010,2010,Suppressed,529,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2011,2011,Suppressed,615,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2012,2012,Suppressed,666,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2013,2013,Suppressed,747,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2014,2014,Suppressed,815,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2015,2015,Suppressed,868,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2016,2016,Suppressed,881,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2017,2017,Suppressed,980,Suppressed
,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,2018,2018,Suppressed,1083,Suppressed
Total,Tennessee,47,75-79 years,75-79,Hispanic,Male,M,,,Suppressed,10966,Suppressed
Total,Tennessee,47,75-79 years,75-79,Hispanic,,,,,Suppressed,10966,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,1999,1999,Suppressed,76,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2000,2000,Suppressed,134,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2001,2001,Suppressed,158,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2002,2002,Suppressed,176,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2003,2003,Suppressed,182,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2004,2004,Suppressed,182,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2005,2005,Suppressed,202,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2006,2006,Suppressed,218,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2007,2007,Suppressed,218,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2008,2008,Suppressed,234,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2009,2009,Suppressed,277,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2010,2010,Suppressed,302,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2011,2011,Suppressed,358,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2012,2012,Suppressed,400,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2013,2013,Suppressed,431,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2014,2014,Suppressed,464,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2015,2015,Suppressed,521,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2016,2016,Suppressed,543,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2017,2017,Suppressed,559,Suppressed
,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,2018,2018,Suppressed,632,Suppressed
Total,Tennessee,47,80-84 years,80-84,Hispanic,Male,M,,,10,6267,Unreliable
Total,Tennessee,47,80-84 years,80-84,Hispanic,,,,,10,6267,Unreliable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,85-89 years,85-89,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,85-89 years,85-89,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,90-94 years,90-94,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,90-94 years,90-94,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,95-99 years,95-99,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,95-99 years,95-99,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Tennessee,47,100+ years,100+,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,100+ years,100+,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,100+ years,100+,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
Total,Tennessee,47,,,Hispanic,,,,,41,1108675,3.7
,Texas,48,30-34 years,30-34,Hispanic,Male,M,1999,1999,Suppressed,284239,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2000,2000,Suppressed,289571,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2001,2001,Suppressed,299898,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2002,2002,Suppressed,311053,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2003,2003,Suppressed,320295,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2004,2004,Suppressed,328559,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2005,2005,Suppressed,336585,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2006,2006,Suppressed,346428,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2007,2007,Suppressed,354915,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2008,2008,Suppressed,362788,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2009,2009,Suppressed,371253,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2010,2010,Suppressed,377887,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2011,2011,Suppressed,390735,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2012,2012,Suppressed,399254,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2013,2013,Suppressed,409300,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2014,2014,Suppressed,415751,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2015,2015,Suppressed,419768,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2016,2016,Suppressed,424304,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2017,2017,Suppressed,433481,Suppressed
,Texas,48,30-34 years,30-34,Hispanic,Male,M,2018,2018,Suppressed,442362,Suppressed
Total,Texas,48,30-34 years,30-34,Hispanic,Male,M,,,Suppressed,7318426,Suppressed
Total,Texas,48,30-34 years,30-34,Hispanic,,,,,Suppressed,7318426,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,1999,1999,Suppressed,259665,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2000,2000,Suppressed,266856,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2001,2001,Suppressed,275789,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2002,2002,Suppressed,280948,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2003,2003,Suppressed,286079,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2004,2004,Suppressed,291582,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2005,2005,Suppressed,299222,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2006,2006,Suppressed,309586,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2007,2007,Suppressed,323159,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2008,2008,Suppressed,335733,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2009,2009,Suppressed,346616,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2010,2010,Suppressed,353360,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2011,2011,Suppressed,364105,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2012,2012,Suppressed,368877,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2013,2013,Suppressed,374578,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2014,2014,Suppressed,381415,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2015,2015,Suppressed,392446,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2016,2016,Suppressed,400446,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2017,2017,Suppressed,415209,Suppressed
,Texas,48,35-39 years,35-39,Hispanic,Male,M,2018,2018,Suppressed,425815,Suppressed
Total,Texas,48,35-39 years,35-39,Hispanic,Male,M,,,Suppressed,6751486,Suppressed
Total,Texas,48,35-39 years,35-39,Hispanic,,,,,Suppressed,6751486,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,1999,1999,Suppressed,213509,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2000,2000,Suppressed,222852,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2001,2001,Suppressed,236750,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2002,2002,Suppressed,246867,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2003,2003,Suppressed,256654,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2004,2004,Suppressed,266463,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2005,2005,Suppressed,273828,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2006,2006,Suppressed,282699,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2007,2007,Suppressed,290245,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2008,2008,Suppressed,298041,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2009,2009,Suppressed,306558,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2010,2010,Suppressed,313619,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2011,2011,Suppressed,325349,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2012,2012,Suppressed,334604,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2013,2013,Suppressed,344629,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2014,2014,Suppressed,354117,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2015,2015,Suppressed,363820,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2016,2016,Suppressed,369214,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2017,2017,Suppressed,379484,Suppressed
,Texas,48,40-44 years,40-44,Hispanic,Male,M,2018,2018,Suppressed,386404,Suppressed
Total,Texas,48,40-44 years,40-44,Hispanic,Male,M,,,Suppressed,6065706,Suppressed
Total,Texas,48,40-44 years,40-44,Hispanic,,,,,Suppressed,6065706,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,1999,1999,Suppressed,163797,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2000,2000,Suppressed,171521,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2001,2001,Suppressed,183759,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2002,2002,Suppressed,195301,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2003,2003,Suppressed,205725,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2004,2004,Suppressed,216392,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2005,2005,Suppressed,229032,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2006,2006,Suppressed,240766,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2007,2007,Suppressed,251904,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2008,2008,Suppressed,263355,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2009,2009,Suppressed,274863,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2010,2010,Suppressed,281238,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2011,2011,Suppressed,292384,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2012,2012,Suppressed,296685,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2013,2013,Suppressed,301641,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2014,2014,Suppressed,310057,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2015,2015,Suppressed,319676,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2016,2016,Suppressed,326774,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2017,2017,Suppressed,339790,Suppressed
,Texas,48,45-49 years,45-49,Hispanic,Male,M,2018,2018,Suppressed,348278,Suppressed
Total,Texas,48,45-49 years,45-49,Hispanic,Male,M,,,Suppressed,5212938,Suppressed
Total,Texas,48,45-49 years,45-49,Hispanic,,,,,Suppressed,5212938,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,1999,1999,Suppressed,123343,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,2000,2000,Suppressed,130661,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,2001,2001,Suppressed,142773,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,2002,2002,Suppressed,149746,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,2003,2003,Suppressed,158028,Suppressed
,Texas,48,50-54 years,50-54,Hispanic,Male,M,2004,2004,Suppressed,166448,Suppressed
