Notes,State,Five-Year Age Groups Code,Gender ,Ethnicity,Year,Deaths,Population,Crude Rate
,North Carolina,75-79,Male,White,2011,91,81862,111.16
,North Carolina,75-79,Male,White,2012,86,83952,102.44
,North Carolina,75-79,Male,White,2013,93,86671,107.3
,North Carolina,75-79,Male,White,2014,105,89920,116.77
,North Carolina,75-79,Male,White,2015,139,92280,150.63
,North Carolina,75-79,Male,White,2016,122,95593,127.62
,North Carolina,75-79,Male,White,2017,140,100598,139.17
,North Carolina,75-79,Male,White,2018,153,108760,140.68
,North Carolina,80-84,Male,White,1999,82,36733,223.23
,North Carolina,80-84,Male,White,2000,93,37446,248.36
,North Carolina,80-84,Male,White,2001,128,40059,319.53
,North Carolina,80-84,Male,White,2002,119,42144,282.37
,North Carolina,80-84,Male,White,2003,131,43442,301.55
,North Carolina,80-84,Male,White,2004,134,45325,295.64
,North Carolina,80-84,Male,White,2005,160,47238,338.71
,North Carolina,80-84,Male,White,2006,157,48866,321.29
,North Carolina,80-84,Male,White,2007,137,50363,272.03
,North Carolina,80-84,Male,White,2008,146,52163,279.89
,North Carolina,80-84,Male,White,2009,153,53503,285.97
,North Carolina,80-84,Male,White,2010,178,54222,328.28
,North Carolina,80-84,Male,White,2011,159,55534,286.31
,North Carolina,80-84,Male,White,2012,184,56539,325.44
,North Carolina,80-84,Male,White,2013,150,57322,261.68
,North Carolina,80-84,Male,White,2014,188,58333,322.29
,North Carolina,80-84,Male,White,2015,208,59962,346.89
,North Carolina,80-84,Male,White,2016,249,61511,404.81
,North Carolina,80-84,Male,White,2017,252,62940,400.38
,North Carolina,80-84,Male,White,2018,258,65107,396.27
,North Carolina,85-89,Male,White,1999,93,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2000,99,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2001,108,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2002,134,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2003,132,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2004,133,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2005,147,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2006,139,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2007,155,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2008,167,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2009,198,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2010,217,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2011,191,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2012,191,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2013,207,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2014,189,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2015,259,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2016,264,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2017,305,Not Applicable,Not Applicable
,North Carolina,85-89,Male,White,2018,316,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,1999,36,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2000,44,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2001,55,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2002,68,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2003,68,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2004,69,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2005,68,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2006,85,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2007,88,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2008,111,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2009,114,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2010,98,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2011,117,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2012,123,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2013,122,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2014,151,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2015,169,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2016,200,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2017,205,Not Applicable,Not Applicable
,North Carolina,90-94,Male,White,2018,201,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,1999,12,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2000,12,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2001,11,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2002,18,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2003,25,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2004,17,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2005,12,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2006,15,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2007,15,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2008,20,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2009,23,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2010,28,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2011,38,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2012,44,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2013,42,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2014,49,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2015,48,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2016,62,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2017,65,Not Applicable,Not Applicable
,North Carolina,95-99,Male,White,2018,70,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2007,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2013,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2014,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2015,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2016,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2017,Suppressed,Not Applicable,Not Applicable
,North Carolina,100+,Male,White,2018,Suppressed,Not Applicable,Not Applicable
,North Dakota,35-39,Male,White,1999,Suppressed,22913,Suppressed
,North Dakota,35-39,Male,White,2000,Suppressed,21873,Suppressed
,North Dakota,35-39,Male,White,2001,Suppressed,20417,Suppressed
,North Dakota,35-39,Male,White,2002,Suppressed,19197,Suppressed
,North Dakota,35-39,Male,White,2003,Suppressed,18226,Suppressed
,North Dakota,35-39,Male,White,2004,Suppressed,17664,Suppressed
,North Dakota,35-39,Male,White,2005,Suppressed,17262,Suppressed
,North Dakota,35-39,Male,White,2006,Suppressed,17404,Suppressed
,North Dakota,35-39,Male,White,2007,Suppressed,17289,Suppressed
,North Dakota,35-39,Male,White,2008,Suppressed,17161,Suppressed
,North Dakota,35-39,Male,White,2009,Suppressed,17051,Suppressed
,North Dakota,35-39,Male,White,2010,Suppressed,17102,Suppressed
,North Dakota,35-39,Male,White,2011,Suppressed,17000,Suppressed
,North Dakota,35-39,Male,White,2012,Suppressed,17701,Suppressed
,North Dakota,35-39,Male,White,2013,Suppressed,18835,Suppressed
,North Dakota,35-39,Male,White,2014,Suppressed,19724,Suppressed
,North Dakota,35-39,Male,White,2015,Suppressed,20532,Suppressed
,North Dakota,35-39,Male,White,2016,Suppressed,21247,Suppressed
,North Dakota,35-39,Male,White,2017,Suppressed,21646,Suppressed
,North Dakota,35-39,Male,White,2018,Suppressed,22064,Suppressed
,North Dakota,40-44,Male,White,1999,Suppressed,24411,Suppressed
,North Dakota,40-44,Male,White,2000,Suppressed,24090,Suppressed
,North Dakota,40-44,Male,White,2001,Suppressed,23621,Suppressed
,North Dakota,40-44,Male,White,2002,Suppressed,23224,Suppressed
,North Dakota,40-44,Male,White,2003,Suppressed,22590,Suppressed
,North Dakota,40-44,Male,White,2004,Suppressed,22026,Suppressed
,North Dakota,40-44,Male,White,2005,Suppressed,21097,Suppressed
,North Dakota,40-44,Male,White,2006,Suppressed,20094,Suppressed
,North Dakota,40-44,Male,White,2007,Suppressed,19013,Suppressed
,North Dakota,40-44,Male,White,2008,Suppressed,18351,Suppressed
,North Dakota,40-44,Male,White,2009,Suppressed,17840,Suppressed
,North Dakota,40-44,Male,White,2010,Suppressed,17734,Suppressed
,North Dakota,40-44,Male,White,2011,Suppressed,17802,Suppressed
,North Dakota,40-44,Male,White,2012,Suppressed,17828,Suppressed
,North Dakota,40-44,Male,White,2013,Suppressed,18130,Suppressed
,North Dakota,40-44,Male,White,2014,Suppressed,18031,Suppressed
,North Dakota,40-44,Male,White,2015,Suppressed,18007,Suppressed
,North Dakota,40-44,Male,White,2016,Suppressed,17835,Suppressed
,North Dakota,40-44,Male,White,2017,Suppressed,17818,Suppressed
,North Dakota,40-44,Male,White,2018,Suppressed,18070,Suppressed
,North Dakota,45-49,Male,White,1999,Suppressed,22870,Suppressed
,North Dakota,45-49,Male,White,2000,Suppressed,23275,Suppressed
,North Dakota,45-49,Male,White,2001,Suppressed,23927,Suppressed
,North Dakota,45-49,Male,White,2002,Suppressed,23876,Suppressed
,North Dakota,45-49,Male,White,2003,Suppressed,23760,Suppressed
,North Dakota,45-49,Male,White,2004,Suppressed,23735,Suppressed
,North Dakota,45-49,Male,White,2005,Suppressed,23611,Suppressed
,North Dakota,45-49,Male,White,2006,Suppressed,23319,Suppressed
,North Dakota,45-49,Male,White,2007,Suppressed,23057,Suppressed
,North Dakota,45-49,Male,White,2008,Suppressed,22552,Suppressed
,North Dakota,45-49,Male,White,2009,Suppressed,22087,Suppressed
,North Dakota,45-49,Male,White,2010,Suppressed,21645,Suppressed
,North Dakota,45-49,Male,White,2011,Suppressed,20455,Suppressed
,North Dakota,45-49,Male,White,2012,Suppressed,19704,Suppressed
,North Dakota,45-49,Male,White,2013,Suppressed,19089,Suppressed
,North Dakota,45-49,Male,White,2014,Suppressed,18615,Suppressed
,North Dakota,45-49,Male,White,2015,Suppressed,18437,Suppressed
,North Dakota,45-49,Male,White,2016,Suppressed,18288,Suppressed
,North Dakota,45-49,Male,White,2017,Suppressed,17850,Suppressed
,North Dakota,45-49,Male,White,2018,Suppressed,17668,Suppressed
,North Dakota,50-54,Male,White,1999,Suppressed,17951,Suppressed
,North Dakota,50-54,Male,White,2000,Suppressed,18657,Suppressed
,North Dakota,50-54,Male,White,2001,Suppressed,19893,Suppressed
,North Dakota,50-54,Male,White,2002,Suppressed,20665,Suppressed
,North Dakota,50-54,Male,White,2003,Suppressed,21494,Suppressed
,North Dakota,50-54,Male,White,2004,Suppressed,22306,Suppressed
,North Dakota,50-54,Male,White,2005,Suppressed,22902,Suppressed
,North Dakota,50-54,Male,White,2006,Suppressed,23567,Suppressed
,North Dakota,50-54,Male,White,2007,Suppressed,23612,Suppressed
,North Dakota,50-54,Male,White,2008,Suppressed,23659,Suppressed
,North Dakota,50-54,Male,White,2009,Suppressed,23682,Suppressed
,North Dakota,50-54,Male,White,2010,Suppressed,23784,Suppressed
,North Dakota,50-54,Male,White,2011,Suppressed,23808,Suppressed
,North Dakota,50-54,Male,White,2012,Suppressed,23839,Suppressed
,North Dakota,50-54,Male,White,2013,Suppressed,23466,Suppressed
,North Dakota,50-54,Male,White,2014,Suppressed,23036,Suppressed
,North Dakota,50-54,Male,White,2015,Suppressed,22281,Suppressed
,North Dakota,50-54,Male,White,2016,Suppressed,20920,Suppressed
,North Dakota,50-54,Male,White,2017,Suppressed,19635,Suppressed
,North Dakota,50-54,Male,White,2018,Suppressed,18605,Suppressed
,North Dakota,55-59,Male,White,1999,Suppressed,13678,Suppressed
,North Dakota,55-59,Male,White,2000,Suppressed,14005,Suppressed
,North Dakota,55-59,Male,White,2001,Suppressed,14380,Suppressed
,North Dakota,55-59,Male,White,2002,Suppressed,15441,Suppressed
,North Dakota,55-59,Male,White,2003,Suppressed,16225,Suppressed
,North Dakota,55-59,Male,White,2004,Suppressed,17102,Suppressed
,North Dakota,55-59,Male,White,2005,Suppressed,18230,Suppressed
,North Dakota,55-59,Male,White,2006,Suppressed,19324,Suppressed
,North Dakota,55-59,Male,White,2007,Suppressed,20228,Suppressed
,North Dakota,55-59,Male,White,2008,Suppressed,21152,Suppressed
,North Dakota,55-59,Male,White,2009,Suppressed,22066,Suppressed
,North Dakota,55-59,Male,White,2010,Suppressed,22549,Suppressed
,North Dakota,55-59,Male,White,2011,Suppressed,23330,Suppressed
,North Dakota,55-59,Male,White,2012,Suppressed,23471,Suppressed
,North Dakota,55-59,Male,White,2013,Suppressed,23475,Suppressed
,North Dakota,55-59,Male,White,2014,Suppressed,23658,Suppressed
,North Dakota,55-59,Male,White,2015,Suppressed,23747,Suppressed
,North Dakota,55-59,Male,White,2016,Suppressed,23532,Suppressed
,North Dakota,55-59,Male,White,2017,Suppressed,23090,Suppressed
,North Dakota,55-59,Male,White,2018,Suppressed,22494,Suppressed
,North Dakota,60-64,Male,White,1999,Suppressed,11706,Suppressed
,North Dakota,60-64,Male,White,2000,Suppressed,11430,Suppressed
,North Dakota,60-64,Male,White,2001,Suppressed,11532,Suppressed
,North Dakota,60-64,Male,White,2002,Suppressed,11807,Suppressed
,North Dakota,60-64,Male,White,2003,Suppressed,12270,Suppressed
,North Dakota,60-64,Male,White,2004,Suppressed,12850,Suppressed
,North Dakota,60-64,Male,White,2005,Suppressed,13402,Suppressed
,North Dakota,60-64,Male,White,2006,Suppressed,13796,Suppressed
,North Dakota,60-64,Male,White,2007,Suppressed,14865,Suppressed
,North Dakota,60-64,Male,White,2008,Suppressed,15726,Suppressed
,North Dakota,60-64,Male,White,2009,Suppressed,16626,Suppressed
,North Dakota,60-64,Male,White,2010,Suppressed,17520,Suppressed
,North Dakota,60-64,Male,White,2011,Suppressed,18770,Suppressed
,North Dakota,60-64,Male,White,2012,Suppressed,19413,Suppressed
,North Dakota,60-64,Male,White,2013,Suppressed,20289,Suppressed
,North Dakota,60-64,Male,White,2014,Suppressed,20848,Suppressed
,North Dakota,60-64,Male,White,2015,Suppressed,21361,Suppressed
,North Dakota,60-64,Male,White,2016,Suppressed,21657,Suppressed
,North Dakota,60-64,Male,White,2017,Suppressed,21868,Suppressed
,North Dakota,60-64,Male,White,2018,Suppressed,21958,Suppressed
,North Dakota,65-69,Male,White,1999,Suppressed,10700,Suppressed
,North Dakota,65-69,Male,White,2000,Suppressed,10576,Suppressed
,North Dakota,65-69,Male,White,2001,Suppressed,10489,Suppressed
,North Dakota,65-69,Male,White,2002,Suppressed,10500,Suppressed
,North Dakota,65-69,Male,White,2003,Suppressed,10483,Suppressed
,North Dakota,65-69,Male,White,2004,Suppressed,10706,Suppressed
,North Dakota,65-69,Male,White,2005,Suppressed,10627,Suppressed
,North Dakota,65-69,Male,White,2006,Suppressed,10731,Suppressed
,North Dakota,65-69,Male,White,2007,Suppressed,11034,Suppressed
,North Dakota,65-69,Male,White,2008,Suppressed,11460,Suppressed
,North Dakota,65-69,Male,White,2009,Suppressed,11985,Suppressed
,North Dakota,65-69,Male,White,2010,Suppressed,12393,Suppressed
,North Dakota,65-69,Male,White,2011,Suppressed,12764,Suppressed
,North Dakota,65-69,Male,White,2012,Suppressed,13720,Suppressed
,North Dakota,65-69,Male,White,2013,Suppressed,14399,Suppressed
,North Dakota,65-69,Male,White,2014,Suppressed,15129,Suppressed
,North Dakota,65-69,Male,White,2015,Suppressed,15999,Suppressed
,North Dakota,65-69,Male,White,2016,Suppressed,17006,Suppressed
,North Dakota,65-69,Male,White,2017,Suppressed,17538,Suppressed
,North Dakota,65-69,Male,White,2018,Suppressed,18108,Suppressed
,North Dakota,70-74,Male,White,1999,Suppressed,10360,Suppressed
,North Dakota,70-74,Male,White,2000,Suppressed,10259,Suppressed
,North Dakota,70-74,Male,White,2001,Suppressed,9990,Suppressed
,North Dakota,70-74,Male,White,2002,Suppressed,9702,Suppressed
,North Dakota,70-74,Male,White,2003,Suppressed,9560,Suppressed
,North Dakota,70-74,Male,White,2004,Suppressed,9305,Suppressed
,North Dakota,70-74,Male,White,2005,Suppressed,9228,Suppressed
,North Dakota,70-74,Male,White,2006,Suppressed,9246,Suppressed
,North Dakota,70-74,Male,White,2007,Suppressed,9255,Suppressed
,North Dakota,70-74,Male,White,2008,Suppressed,9254,Suppressed
,North Dakota,70-74,Male,White,2009,Suppressed,9364,Suppressed
,North Dakota,70-74,Male,White,2010,Suppressed,9322,Suppressed
,North Dakota,70-74,Male,White,2011,Suppressed,9419,Suppressed
,North Dakota,70-74,Male,White,2012,Suppressed,9589,Suppressed
,North Dakota,70-74,Male,White,2013,Suppressed,10088,Suppressed
,North Dakota,70-74,Male,White,2014,Suppressed,10522,Suppressed
,North Dakota,70-74,Male,White,2015,Suppressed,10894,Suppressed
,North Dakota,70-74,Male,White,2016,Suppressed,11146,Suppressed
