Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Indiana,18,80-84 years,80-84,Female,F,2006,2006,220,70255,313.14
,Indiana,18,80-84 years,80-84,Female,F,2007,2007,210,70303,298.71
,Indiana,18,80-84 years,80-84,Female,F,2008,2008,297,70550,420.98
,Indiana,18,80-84 years,80-84,Female,F,2009,2009,229,69458,329.7
,Indiana,18,80-84 years,80-84,Female,F,2010,2010,235,68957,340.79
,Indiana,18,80-84 years,80-84,Female,F,2011,2011,263,68043,386.52
,Indiana,18,80-84 years,80-84,Female,F,2012,2012,223,66788,333.89
,Indiana,18,80-84 years,80-84,Female,F,2013,2013,248,65302,379.77
,Indiana,18,80-84 years,80-84,Female,F,2014,2014,254,64270,395.21
,Indiana,18,80-84 years,80-84,Female,F,2015,2015,298,63659,468.12
,Indiana,18,80-84 years,80-84,Female,F,2016,2016,310,63789,485.98
,Indiana,18,80-84 years,80-84,Female,F,2017,2017,278,64362,431.93
,Indiana,18,80-84 years,80-84,Female,F,2018,2018,294,65786,446.9
,Indiana,18,85-89 years,85-89,Female,F,1999,1999,212,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2000,2000,231,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2001,2001,248,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2002,2002,300,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2003,2003,267,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2004,2004,306,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2005,2005,356,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2006,2006,340,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2007,2007,325,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2008,2008,368,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2009,2009,376,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2010,2010,351,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2011,2011,411,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2012,2012,399,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2013,2013,389,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2014,2014,404,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2015,2015,437,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2016,2016,448,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2017,2017,486,Not Applicable,Not Applicable
,Indiana,18,85-89 years,85-89,Female,F,2018,2018,395,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,1999,1999,166,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2000,2000,205,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2001,2001,172,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2002,2002,210,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2003,2003,239,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2004,2004,258,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2005,2005,269,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2006,2006,292,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2007,2007,269,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2008,2008,302,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2009,2009,339,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2010,2010,356,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2011,2011,368,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2012,2012,340,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2013,2013,366,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2014,2014,400,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2015,2015,468,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2016,2016,471,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2017,2017,483,Not Applicable,Not Applicable
,Indiana,18,90-94 years,90-94,Female,F,2018,2018,483,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,1999,1999,76,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2000,2000,62,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2001,2001,76,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2002,2002,83,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2003,2003,117,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2004,2004,106,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2005,2005,127,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2006,2006,117,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2007,2007,121,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2008,2008,143,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2009,2009,137,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2010,2010,150,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2011,2011,167,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2012,2012,165,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2013,2013,187,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2014,2014,205,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2015,2015,229,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2016,2016,259,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2017,2017,248,Not Applicable,Not Applicable
,Indiana,18,95-99 years,95-99,Female,F,2018,2018,262,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2000,2000,10,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2001,2001,15,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2002,2002,15,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2003,2003,18,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2004,2004,21,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2005,2005,15,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2006,2006,30,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2007,2007,20,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2008,2008,28,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2009,2009,28,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2010,2010,34,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2011,2011,21,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2012,2012,39,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2013,2013,33,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2014,2014,25,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2015,2015,38,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2016,2016,61,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2017,2017,53,Not Applicable,Not Applicable
,Indiana,18,100+ years,100+,Female,F,2018,2018,51,Not Applicable,Not Applicable
,Iowa,19,30-34 years,30-34,Female,F,1999,1999,Suppressed,84170,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2000,2000,Suppressed,83787,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2001,2001,Suppressed,83754,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2002,2002,Suppressed,82783,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2003,2003,Suppressed,81562,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2004,2004,Suppressed,79329,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2005,2005,Suppressed,78159,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2006,2006,Suppressed,75828,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2007,2007,Suppressed,75474,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2008,2008,Suppressed,76106,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2009,2009,Suppressed,77216,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2010,2010,Suppressed,78902,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2011,2011,Suppressed,81514,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2012,2012,Suppressed,83133,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2013,2013,Suppressed,84070,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2014,2014,Suppressed,84209,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2015,2015,Suppressed,83721,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2016,2016,Suppressed,82840,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2017,2017,Suppressed,80581,Suppressed
,Iowa,19,30-34 years,30-34,Female,F,2018,2018,Suppressed,78928,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,1999,1999,Suppressed,104742,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2000,2000,Suppressed,102372,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2001,2001,Suppressed,97034,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2002,2002,Suppressed,92325,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2003,2003,Suppressed,87873,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2004,2004,Suppressed,84754,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2005,2005,Suppressed,83032,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2006,2006,Suppressed,83336,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2007,2007,Suppressed,81978,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2008,2008,Suppressed,80703,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2009,2009,Suppressed,77888,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2010,2010,Suppressed,76886,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2011,2011,Suppressed,74212,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2012,2012,Suppressed,73965,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2013,2013,Suppressed,75718,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2014,2014,Suppressed,77496,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2015,2015,Suppressed,79707,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2016,2016,Suppressed,81477,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2017,2017,Suppressed,83053,Suppressed
,Iowa,19,35-39 years,35-39,Female,F,2018,2018,Suppressed,83870,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,1999,1999,Suppressed,108227,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2000,2000,Suppressed,107924,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2001,2001,Suppressed,108067,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2002,2002,Suppressed,107240,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2003,2003,Suppressed,105779,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2004,2004,Suppressed,104517,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2005,2005,Suppressed,101201,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2006,2006,Suppressed,96697,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2007,2007,Suppressed,92383,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2008,2008,Suppressed,88120,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2009,2009,Suppressed,85102,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2010,2010,Suppressed,83614,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2011,2011,Suppressed,83305,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2012,2012,Suppressed,82150,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2013,2013,Suppressed,80537,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2014,2014,Suppressed,78228,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2015,2015,Suppressed,76416,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2016,2016,Suppressed,73997,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2017,2017,Suppressed,73694,Suppressed
,Iowa,19,40-44 years,40-44,Female,F,2018,2018,Suppressed,74891,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,1999,1999,Suppressed,99903,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2000,2000,Suppressed,100770,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2001,2001,Suppressed,102629,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2002,2002,Suppressed,103828,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2003,2003,Suppressed,104839,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2004,2004,Suppressed,105262,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2005,2005,Suppressed,105906,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2006,2006,Suppressed,106446,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2007,2007,Suppressed,105878,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2008,2008,Suppressed,104613,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2009,2009,Suppressed,103304,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2010,2010,Suppressed,100841,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2011,2011,Suppressed,95747,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2012,2012,Suppressed,91342,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2013,2013,Suppressed,87233,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2014,2014,Suppressed,84298,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2015,2015,Suppressed,82724,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2016,2016,Suppressed,82281,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2017,2017,Suppressed,81130,Suppressed
,Iowa,19,45-49 years,45-49,Female,F,2018,2018,Suppressed,79310,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,1999,1999,Suppressed,83418,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2000,2000,Suppressed,86377,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2001,2001,Suppressed,91906,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2002,2002,Suppressed,92432,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2003,2003,Suppressed,94269,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2004,2004,Suppressed,96581,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2005,2005,Suppressed,99058,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2006,2006,Suppressed,100830,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2007,2007,Suppressed,102455,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2008,2008,Suppressed,104064,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2009,2009,Suppressed,104515,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2010,2010,Suppressed,105297,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2011,2011,Suppressed,105718,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2012,2012,Suppressed,105060,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2013,2013,Suppressed,103667,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2014,2014,Suppressed,101747,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2015,2015,Suppressed,98438,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2016,2016,Suppressed,93611,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2017,2017,Suppressed,89160,Suppressed
,Iowa,19,50-54 years,50-54,Female,F,2018,2018,Suppressed,85339,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,1999,1999,Suppressed,67707,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2000,2000,Suppressed,68320,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2001,2001,Suppressed,69247,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2002,2002,Suppressed,74620,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2003,2003,Suppressed,77298,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2004,2004,Suppressed,80937,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2005,2005,Suppressed,84894,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2006,2006,Suppressed,89904,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2007,2007,Suppressed,90741,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2008,2008,Suppressed,92895,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2009,2009,Suppressed,95280,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2010,2010,Suppressed,97174,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2011,2011,Suppressed,99370,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2012,2012,Suppressed,100643,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2013,2013,Suppressed,101962,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2014,2014,Suppressed,102161,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2015,2015,Suppressed,102641,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2016,2016,Suppressed,102747,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2017,2017,Suppressed,102261,Suppressed
,Iowa,19,55-59 years,55-59,Female,F,2018,2018,Suppressed,100858,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,1999,1999,Suppressed,60142,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2000,2000,Suppressed,59714,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2001,2001,Suppressed,60513,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2002,2002,Suppressed,61312,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2003,2003,Suppressed,63447,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2004,2004,Suppressed,64973,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2005,2005,Suppressed,66088,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2006,2006,Suppressed,66990,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2007,2007,Suppressed,72260,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2008,2008,Suppressed,74992,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2009,2009,Suppressed,78564,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2010,2010,Suppressed,81588,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2011,2011,Suppressed,86878,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2012,2012,Suppressed,87550,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2013,2013,Suppressed,89468,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2014,2014,Suppressed,91515,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2015,2015,Suppressed,93818,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2016,2016,Suppressed,94960,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2017,2017,Suppressed,96173,Suppressed
,Iowa,19,60-64 years ,60-64,Female,F,2018,2018,Suppressed,97256,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,1999,1999,Suppressed,56815,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2000,2000,10,56254,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2001,2001,Suppressed,55611,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2002,2002,10,55268,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2003,2003,Suppressed,55526,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2004,2004,Suppressed,56276,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2005,2005,Suppressed,56537,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2006,2006,Suppressed,57109,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2007,2007,Suppressed,58045,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2008,2008,10,60236,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2009,2009,Suppressed,61579,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2010,2010,10,62421,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2011,2011,Suppressed,63174,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2012,2012,Suppressed,67891,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2013,2013,Suppressed,70715,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2014,2014,14,73944,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2015,2015,Suppressed,77531,Suppressed
,Iowa,19,65-69 years,65-69,Female,F,2016,2016,12,82024,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2017,2017,11,82420,Unreliable
,Iowa,19,65-69 years,65-69,Female,F,2018,2018,11,84021,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,1999,1999,17,57429,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,2000,2000,24,56668,42.35
,Iowa,19,70-74 years,70-74,Female,F,2001,2001,20,55573,35.99
,Iowa,19,70-74 years,70-74,Female,F,2002,2002,10,54602,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,2003,2003,14,53397,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,2004,2004,20,52342,38.21
,Iowa,19,70-74 years,70-74,Female,F,2005,2005,17,51596,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,2006,2006,22,51496,42.72
,Iowa,19,70-74 years,70-74,Female,F,2007,2007,25,51461,48.58
,Iowa,19,70-74 years,70-74,Female,F,2008,2008,27,51668,52.26
,Iowa,19,70-74 years,70-74,Female,F,2009,2009,24,52374,45.82
,Iowa,19,70-74 years,70-74,Female,F,2010,2010,17,52505,Unreliable
,Iowa,19,70-74 years,70-74,Female,F,2011,2011,20,53053,37.7
,Iowa,19,70-74 years,70-74,Female,F,2012,2012,28,53973,51.88
